taxonomy	Av_abun	Log_av_abun	No_Samp	Total_Samp	Perc_occu	sum_DU1	sum_WF	sum_RI	IN_DU1	IN_WF	IN_RI	No_Sites	Site	Gills_Sum	Stomach_Sum	Gills_PA	Stomach_PA	Habitat_sum	Habitat	OTU_Name	Of_interest
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo174069	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo174493	No
k__Bacteria: p__Proteobacteria: c__Epsilonproteobacteria: o__Campylobacterales: f__Campylobacteraceae: g__Arcobacter: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo175108	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo175258	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo175595	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfobacterales: f__Desulfobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo175598	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__BD7.3: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo176641	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Cryomorphaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo177687	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo177691	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Chromatiales: f__Ectothiorhodospiraceae: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo178105	No
k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Stramenopiles: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo178428	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo178593	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo178716	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Oceanospirillales: f__Oceanospirillaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo179337	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Paracoccus: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo179517	No
k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Stramenopiles: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo179751	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo179856	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Legionellales: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo180665	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Sva0853: f__JTB36: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181166	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181302	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Flavobacterium: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181418	No
k__Bacteria: p__Planctomycetes: c__Planctomycetia: o__Pirellulales: f__Pirellulaceae: g__: s__	0.046875	-1.329058719	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181494	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181653	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__NB1.j: f__NB1.i: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo181975	No
k__Bacteria: p__Actinobacteria: c__Acidimicrobiia: o__Acidimicrobiales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo182344	No
k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Flammeovirgaceae: g__Fulvivirga: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo182556	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo183212	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Loktanella: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo183433	No
k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Cytophagaceae: g__Hymenobacter: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo184083	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfobacterales: f__Desulfobacteraceae: g__Desulfosarcina: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo184591	No
k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__SBla14: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo185201	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo185219	No
k__Bacteria: p__Tenericutes: c__Mollicutes: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo185394	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Cryomorphaceae: g__Crocinitomix: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo186125	No
k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Stramenopiles: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo186497	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__[Marinicellales]: f__[Marinicellaceae]: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo186551	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__[Marinicellales]: f__[Marinicellaceae]: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo187017	No
k__Bacteria: p__Proteobacteria: c__Epsilonproteobacteria: o__Campylobacterales: f__Helicobacteraceae: g__Sulfurimonas: s__	0.046875	-1.329058719	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo187959	No
k__Bacteria: p__Chloroflexi: c__SAR202: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo187971	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Sva0853: f__JTB36: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo188195	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo188328	No
k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Flammeovirgaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo188477	No
k__Bacteria: p__Chloroflexi: c__Anaerolineae: o__SBR1031: f__A4b: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo189707	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo190952	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Spirobacillales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo191010	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo191302	No
k__Bacteria: p__OP3: c__PBS.25: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo191373	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo191498	No
k__Bacteria: p__Actinobacteria: c__Acidimicrobiia: o__Acidimicrobiales: f__koll13: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo191963	No
k__Bacteria: p__Actinobacteria: c__Acidimicrobiia: o__Acidimicrobiales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo192849	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo192894	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo193076	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Spirobacillales: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo193249	No
k__Bacteria: p__Actinobacteria: c__Thermoleophilia: o__Solirubrobacterales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo193715	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo194150	No
k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Flammeovirgaceae	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo194214	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__[Marinicellales]: f__[Marinicellaceae]: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo194249	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__SB.1: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo194465	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo194929	No
k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Cryptophyta: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo196180	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo196241	No
k__Bacteria: p__Verrucomicrobia: c__Verruco.5: o__WCHB1.41: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo196407	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Sediminicola: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo197750	No
k__Bacteria: p__Actinobacteria: c__Acidimicrobiia: o__Acidimicrobiales: f__koll13: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo197775	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo197900	No
k__Bacteria: p__Verrucomicrobia: c__Verrucomicrobiae: o__Verrucomicrobiales: f__Verrucomicrobiaceae: g__Verrucomicrobium: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo198794	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo199813	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo200747	No
k__Bacteria: p__Planctomycetes: c__Phycisphaerae: o__MSBL9: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo200937	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfobacterales: f__Desulfobacteraceae: g__Desulfosarcina: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo201498	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Thiotrichales: f__Thiotrichaceae: g__E8: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo202170	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__[Marinicellales]: f__[Marinicellaceae]: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo202440	No
k__Bacteria: p__Planctomycetes: c__Planctomycetia: o__Pirellulales: f__Pirellulaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo202577	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfobacterales: f__Desulfobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo202720	No
k__Bacteria: p__Proteobacteria: c__Epsilonproteobacteria: o__Campylobacterales: f__Helicobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo202945	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Beijerinckiaceae: g__Chelatococcus	0.046875	-1.329058719	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo203824	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo203889	No
k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo204123	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo204790	No
k__Bacteria: p__Actinobacteria: c__Thermoleophilia: o__Solirubrobacterales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo205089	No
k__Bacteria: p__TM6: c__SJA.4: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo205507	No
k__Bacteria: p__Chloroflexi: c__Anaerolineae: o__SBR1031: f__SHA.31: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo205609	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Chromatiales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo206162	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo207033	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Thiotrichales: f__Thiotrichaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo207783	No
k__Bacteria: p__Chloroflexi: c__Anaerolineae: o__GCA004: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo207973	No
k__Bacteria: p__Verrucomicrobia: c__Verruco.5: o__WCHB1.41: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo208209	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo208489	No
k__Bacteria: p__Chloroflexi: c__Dehalococcoidetes: o__Dehalococcoidales: f__Dehalococcoidaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo208730	No
k__Bacteria: p__GN02: c__BD1.5: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo209367	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo209491	No
k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__SB.1: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo209636	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Oceanospirillales: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo209825	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo209970	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__: f__: g__: s__	0.03125	-1.505149978	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo210640	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo210858	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Loktanella: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo211448	No
k__Bacteria: p__WS3: c__PRR.12: o__Sediment.1: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo211740	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Sediminicola: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo211923	No
k__Bacteria: p__Planctomycetes: c__Planctomycetia: o__Pirellulales: f__Pirellulaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo212991	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Gaetbulibacter	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo213318	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Chromatiales: f__Chromatiaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo213534	No
k__Bacteria: p__Planctomycetes: c__: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo213555	No
k__Bacteria: p__WS3: c__PRR.12: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo214342	No
k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Flavobacterium: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo214771	No
k__Bacteria: p__Planctomycetes: c__Phycisphaerae: o__MSBL9: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo215153	No
k__Bacteria: p__Caldithrix: c__Caldithrixae: o__Caldithrixales: f__Caldithrixaceae: g__LCP.26: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo216086	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo216430	No
k__Bacteria: p__Actinobacteria: c__Acidimicrobiia: o__Acidimicrobiales: f__EB1017: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo217112	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Thiotrichales: f__Piscirickettsiaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo217413	No
k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Hyphomicrobiaceae: g__Rhodoplanes: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo217471	No
k__Bacteria: p__TM6: c__SJA.4: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo217690	No
k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfuromonadales: f__Desulfuromonadaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo218065	No
k__Bacteria: p__Bacteroidetes: c__[Saprospirae]: o__[Saprospirales]: f__Saprospiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo218532	No
k__Bacteria: p__Planctomycetes: c__Planctomycetia: o__Pirellulales: f__Pirellulaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo218880	No
k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__OM60: g__Congregibacter: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo219361	No
k__Bacteria: p__Spirochaetes: c__[Brachyspirae]: o__[Brachyspirales]: f__Brachyspiraceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo219538	No
k__Bacteria: p__Verrucomicrobia: c__Verrucomicrobiae: o__Verrucomicrobiales: f__Verrucomicrobiaceae: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo219784	No
k__Bacteria: p__BRC1: c__PRR.11: o__: f__: g__: s__	0.015625	-1.806179974	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo219871	No
k__Bacteria: p__Planctomycetes: c__C6: o__Ucm1571: f__: g__: s__	0.046875	-1.329058719	1	64	0.015625	1	0	0	1	0	0	1	DU	1	0	1	0	1	Gills	denovo219967	No
